week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
23,Sat,2010-02-20,,Mainz 05,0–0,Bochum,,,Günter Perl,/en/matches/ef606cee/Mainz-05-Bochum-February-20-2010-Bundesliga,,ef606cee
23,Sat,2010-02-20,,Nürnberg,1–1,Bayern Munich,,,Thorsten Kinhöfer,/en/matches/72e09c07/Nurnberg-Bayern-Munich-February-20-2010-Bundesliga,,72e09c07
23,Sun,2010-02-21,,Freiburg,0–3,Hertha BSC,,,Guido Winkmann,/en/matches/c3c9c358/Freiburg-Hertha-BSC-February-21-2010-Bundesliga,,c3c9c358
23,Sun,2010-02-21,,Werder Bremen,2–2,Leverkusen,,,Michael Weiner,/en/matches/3587880e/Werder-Bremen-Bayer-Leverkusen-February-21-2010-Bundesliga,,3587880e
23,Sun,2010-02-21,,Wolfsburg,2–1,Schalke 04,,,Helmut Fleischer,/en/matches/715a72f1/Wolfsburg-Schalke-04-February-21-2010-Bundesliga,,715a72f1
24,Fri,2010-02-26,,Schalke 04,2–1,Dortmund,,,Manuel Gräfe,/en/matches/2eef7e7d/Revierderby-Schalke-04-Dortmund-February-26-2010-Bundesliga,,2eef7e7d
24,Sat,2010-02-27,,Bochum,0–0,Nürnberg,,,Peter Gagelmann,/en/matches/2d55d972/Bochum-Nurnberg-February-27-2010-Bundesliga,,2d55d972
24,Sat,2010-02-27,,Hertha BSC,0–2,Hoffenheim,,,Thorsten Kinhöfer,/en/matches/f105c79b/Hertha-BSC-Hoffenheim-February-27-2010-Bundesliga,,f105c79b
24,Sat,2010-02-27,,Leverkusen,0–0,Köln,,,Knut Kircher,/en/matches/82cc9642/Bayer-Leverkusen-Koln-February-27-2010-Bundesliga,,82cc9642
24,Sat,2010-02-27,,M'Gladbach,1–1,Freiburg,,,Peter Sippel,/en/matches/0b08c74a/Monchengladbach-Freiburg-February-27-2010-Bundesliga,,0b08c74a
24,Sat,2010-02-27,,Mainz 05,1–2,Werder Bremen,,,Babak Rafati,/en/matches/5108b626/Mainz-05-Werder-Bremen-February-27-2010-Bundesliga,,5108b626
24,Sat,2010-02-27,,Stuttgart,2–1,Eint Frankfurt,,,Jochen Drees,/en/matches/b94a3ce9/Stuttgart-Eintracht-Frankfurt-February-27-2010-Bundesliga,,b94a3ce9
24,Sun,2010-02-28,,Bayern Munich,1–0,Hamburger SV,,,Lutz Wagner,/en/matches/da28ae06/Bayern-Munich-Hamburger-SV-February-28-2010-Bundesliga,,da28ae06
24,Sun,2010-02-28,,Hannover 96,0–1,Wolfsburg,,,Felix Brych,/en/matches/91098241/Hannover-96-Wolfsburg-February-28-2010-Bundesliga,,91098241
25,Sat,2010-03-06,,Dortmund,3–0,M'Gladbach,,,Michael Weiner,/en/matches/7a3108b8/Dortmund-Monchengladbach-March-6-2010-Bundesliga,,7a3108b8
25,Sat,2010-03-06,,Eint Frankfurt,1–4,Schalke 04,,,Guido Winkmann,/en/matches/7c931e3b/Eintracht-Frankfurt-Schalke-04-March-6-2010-Bundesliga,,7c931e3b
25,Sat,2010-03-06,,Freiburg,1–2,Hannover 96,,,Thorsten Kinhöfer,/en/matches/3b96d218/Freiburg-Hannover-96-March-6-2010-Bundesliga,,3b96d218
25,Sat,2010-03-06,,Hamburger SV,1–0,Hertha BSC,,,Helmut Fleischer,/en/matches/b4dc69db/Hamburger-SV-Hertha-BSC-March-6-2010-Bundesliga,,b4dc69db
25,Sat,2010-03-06,,Köln,1–1,Bayern Munich,,,Babak Rafati,/en/matches/4590fad4/Koln-Bayern-Munich-March-6-2010-Bundesliga,,4590fad4
25,Sat,2010-03-06,,Werder Bremen,2–2,Stuttgart,,,Felix Brych,/en/matches/d4ddbe92/Werder-Bremen-Stuttgart-March-6-2010-Bundesliga,,d4ddbe92
25,Sat,2010-03-06,,Wolfsburg,4–1,Bochum,,,Felix Zwayer,/en/matches/9114f40e/Wolfsburg-Bochum-March-6-2010-Bundesliga,,9114f40e
25,Sun,2010-03-07,,Hoffenheim,0–1,Mainz 05,,,Florian Meyer,/en/matches/9f28d6c2/Hoffenheim-Mainz-05-March-7-2010-Bundesliga,,9f28d6c2
25,Sun,2010-03-07,,Nürnberg,3–2,Leverkusen,,,Jochen Drees,/en/matches/6dd31748/Nurnberg-Bayer-Leverkusen-March-7-2010-Bundesliga,,6dd31748
26,Fri,2010-03-12,,Schalke 04,2–1,Stuttgart,,,Lutz Wagner,/en/matches/f7a92150/Schalke-04-Stuttgart-March-12-2010-Bundesliga,,f7a92150
26,Sat,2010-03-13,,Bayern Munich,2–1,Freiburg,,,Markus Schmidt,/en/matches/58d19c91/Bayern-Munich-Freiburg-March-13-2010-Bundesliga,,58d19c91
26,Sat,2010-03-13,,Bochum,1–4,Dortmund,,,Wolfgang Stark,/en/matches/378fe22e/Bochum-Dortmund-March-13-2010-Bundesliga,,378fe22e
26,Sat,2010-03-13,,Hannover 96,2–1,Eint Frankfurt,,,Peter Gagelmann,/en/matches/c2315626/Hannover-96-Eintracht-Frankfurt-March-13-2010-Bundesliga,,c2315626
26,Sat,2010-03-13,,Hertha BSC,1–2,Nürnberg,,,Knut Kircher,/en/matches/9a285390/Hertha-BSC-Nurnberg-March-13-2010-Bundesliga,,9a285390
26,Sat,2010-03-13,,M'Gladbach,0–4,Wolfsburg,,,Günter Perl,/en/matches/51cf482d/Monchengladbach-Wolfsburg-March-13-2010-Bundesliga,,51cf482d
26,Sat,2010-03-13,,Mainz 05,1–0,Köln,,,Marco Fritz,/en/matches/796f800a/Mainz-05-Koln-March-13-2010-Bundesliga,,796f800a
26,Sun,2010-03-14,,Hoffenheim,0–1,Werder Bremen,,,Peter Sippel,/en/matches/3484d3e6/Hoffenheim-Werder-Bremen-March-14-2010-Bundesliga,,3484d3e6
26,Sun,2010-03-14,,Leverkusen,4–2,Hamburger SV,,,Deniz Aytekin,/en/matches/008b8069/Bayer-Leverkusen-Hamburger-SV-March-14-2010-Bundesliga,,008b8069
27,Fri,2010-03-19,,Köln,1–1,M'Gladbach,,,Felix Brych,/en/matches/97db7fe6/Koln-Monchengladbach-March-19-2010-Bundesliga,,97db7fe6
27,Sat,2010-03-20,,Dortmund,3–0,Leverkusen,,,Florian Meyer,/en/matches/b2c25a8c/Dortmund-Bayer-Leverkusen-March-20-2010-Bundesliga,,b2c25a8c
27,Sat,2010-03-20,,Eint Frankfurt,2–1,Bayern Munich,,,Michael Weiner,/en/matches/1f7d148a/Eintracht-Frankfurt-Bayern-Munich-March-20-2010-Bundesliga,,1f7d148a
27,Sat,2010-03-20,,Freiburg,1–0,Mainz 05,,,Knut Kircher,/en/matches/7753b3e2/Freiburg-Mainz-05-March-20-2010-Bundesliga,,7753b3e2
27,Sat,2010-03-20,,Nürnberg,0–0,Hoffenheim,,,Thorsten Kinhöfer,/en/matches/aee45b8e/Nurnberg-Hoffenheim-March-20-2010-Bundesliga,,aee45b8e
27,Sat,2010-03-20,,Stuttgart,2–0,Hannover 96,,,Guido Winkmann,/en/matches/c094eb03/Stuttgart-Hannover-96-March-20-2010-Bundesliga,,c094eb03
27,Sat,2010-03-20,,Werder Bremen,3–2,Bochum,,,Markus Wingenbach,/en/matches/21601dd3/Werder-Bremen-Bochum-March-20-2010-Bundesliga,,21601dd3
27,Sun,2010-03-21,,Hamburger SV,2–2,Schalke 04,,,Wolfgang Stark,/en/matches/491a5605/Hamburger-SV-Schalke-04-March-21-2010-Bundesliga,,491a5605
27,Sun,2010-03-21,,Wolfsburg,1–5,Hertha BSC,,,Peter Sippel,/en/matches/c512574d/Wolfsburg-Hertha-BSC-March-21-2010-Bundesliga,,c512574d
28,Fri,2010-03-26,,Bochum,1–2,Eint Frankfurt,,,Felix Brych,/en/matches/2d38bd99/Bochum-Eintracht-Frankfurt-March-26-2010-Bundesliga,,2d38bd99
28,Sat,2010-03-27,,Bayern Munich,1–2,Stuttgart,,,Florian Meyer,/en/matches/4ce7f4ed/Bayern-Munich-Stuttgart-March-27-2010-Bundesliga,,4ce7f4ed
28,Sat,2010-03-27,,Hannover 96,1–4,Köln,,,Jochen Drees,/en/matches/1e3cb5d5/Hannover-96-Koln-March-27-2010-Bundesliga,,1e3cb5d5
28,Sat,2010-03-27,,Hertha BSC,0–0,Dortmund,,,Lutz Wagner,/en/matches/d94edda8/Hertha-BSC-Dortmund-March-27-2010-Bundesliga,,d94edda8
28,Sat,2010-03-27,,Leverkusen,0–2,Schalke 04,,,Michael Weiner,/en/matches/162e99ff/Bayer-Leverkusen-Schalke-04-March-27-2010-Bundesliga,,162e99ff
28,Sat,2010-03-27,,Mainz 05,0–2,Wolfsburg,,,Wolfgang Stark,/en/matches/e28bf02a/Mainz-05-Wolfsburg-March-27-2010-Bundesliga,,e28bf02a
28,Sat,2010-03-27,,Werder Bremen,4–2,Nürnberg,,,Markus Schmidt,/en/matches/d08cf99c/Werder-Bremen-Nurnberg-March-27-2010-Bundesliga,,d08cf99c
28,Sun,2010-03-28,,Hoffenheim,1–1,Freiburg,,,Helmut Fleischer,/en/matches/ed062dae/Hoffenheim-Freiburg-March-28-2010-Bundesliga,,ed062dae
28,Sun,2010-03-28,,M'Gladbach,1–0,Hamburger SV,,,Felix Zwayer,/en/matches/f29eaf5f/Monchengladbach-Hamburger-SV-March-28-2010-Bundesliga,,f29eaf5f
29,Sat,2010-04-03,,Dortmund,2–1,Werder Bremen,,,Babak Rafati,/en/matches/e7fa6681/Dortmund-Werder-Bremen-April-3-2010-Bundesliga,,e7fa6681
29,Sat,2010-04-03,,Eint Frankfurt,3–2,Leverkusen,,,Wolfgang Stark,/en/matches/2807def2/Eintracht-Frankfurt-Bayer-Leverkusen-April-3-2010-Bundesliga,,2807def2
29,Sat,2010-04-03,,Freiburg,1–1,Bochum,,,Jochen Drees,/en/matches/36929cbb/Freiburg-Bochum-April-3-2010-Bundesliga,,36929cbb
29,Sat,2010-04-03,,Köln,0–3,Hertha BSC,,,Peter Gagelmann,/en/matches/113acf7d/Koln-Hertha-BSC-April-3-2010-Bundesliga,,113acf7d
29,Sat,2010-04-03,,Nürnberg,2–0,Mainz 05,,,Michael Weiner,/en/matches/c0d5e10f/Nurnberg-Mainz-05-April-3-2010-Bundesliga,,c0d5e10f
29,Sat,2010-04-03,,Schalke 04,1–2,Bayern Munich,,,Manuel Gräfe,/en/matches/eb19dd3d/Schalke-04-Bayern-Munich-April-3-2010-Bundesliga,,eb19dd3d
29,Sat,2010-04-03,,Stuttgart,2–1,M'Gladbach,,,Helmut Fleischer,/en/matches/221147ad/Stuttgart-Monchengladbach-April-3-2010-Bundesliga,,221147ad
29,Sun,2010-04-04,,Hamburger SV,0–0,Hannover 96,,,Peter Sippel,/en/matches/5fe78694/Hamburger-SV-Hannover-96-April-4-2010-Bundesliga,,5fe78694
29,Sun,2010-04-04,,Wolfsburg,4–0,Hoffenheim,,,Knut Kircher,/en/matches/a5d6452e/Wolfsburg-Hoffenheim-April-4-2010-Bundesliga,,a5d6452e
30,Fri,2010-04-09,,M'Gladbach,2–0,Eint Frankfurt,,,Thorsten Kinhöfer,/en/matches/180d2b6e/Monchengladbach-Eintracht-Frankfurt-April-9-2010-Bundesliga,,180d2b6e
30,Sat,2010-04-10,,Hannover 96,4–2,Schalke 04,,,Peter Gagelmann,/en/matches/d559cbf9/Hannover-96-Schalke-04-April-10-2010-Bundesliga,,d559cbf9
30,Sat,2010-04-10,,Hertha BSC,0–1,Stuttgart,,,Michael Weiner,/en/matches/52160c5d/Hertha-BSC-Stuttgart-April-10-2010-Bundesliga,,52160c5d
30,Sat,2010-04-10,,Hoffenheim,0–2,Köln,,,Günter Perl,/en/matches/681a7c19/Hoffenheim-Koln-April-10-2010-Bundesliga,,681a7c19
30,Sat,2010-04-10,,Leverkusen,1–1,Bayern Munich,,,Knut Kircher,/en/matches/23921c58/Bayer-Leverkusen-Bayern-Munich-April-10-2010-Bundesliga,,23921c58
30,Sat,2010-04-10,,Mainz 05,1–0,Dortmund,,,Deniz Aytekin,/en/matches/0eeb187e/Mainz-05-Dortmund-April-10-2010-Bundesliga,,0eeb187e
30,Sat,2010-04-10,,Werder Bremen,4–0,Freiburg,,,Felix Brych,/en/matches/aa15ad3b/Werder-Bremen-Freiburg-April-10-2010-Bundesliga,,aa15ad3b
30,Sun,2010-04-11,,Bochum,1–2,Hamburger SV,,,Wolfgang Stark,/en/matches/9bce8d8a/Bochum-Hamburger-SV-April-11-2010-Bundesliga,,9bce8d8a
30,Sun,2010-04-11,,Nürnberg,0–2,Wolfsburg,,,Guido Winkmann,/en/matches/54bde048/Nurnberg-Wolfsburg-April-11-2010-Bundesliga,,54bde048
31,Fri,2010-04-16,,Köln,2–0,Bochum,,,Peter Sippel,/en/matches/e77578f5/Koln-Bochum-April-16-2010-Bundesliga,,e77578f5
31,Sat,2010-04-17,,Bayern Munich,7–0,Hannover 96,,,Markus Wingenbach,/en/matches/1b47e224/Bayern-Munich-Hannover-96-April-17-2010-Bundesliga,,1b47e224
31,Sat,2010-04-17,,Freiburg,2–1,Nürnberg,,,Lutz Wagner,/en/matches/d5dc3875/Freiburg-Nurnberg-April-17-2010-Bundesliga,,d5dc3875
31,Sat,2010-04-17,,Hamburger SV,0–1,Mainz 05,,,Günter Perl,/en/matches/331b562f/Hamburger-SV-Mainz-05-April-17-2010-Bundesliga,,331b562f
31,Sat,2010-04-17,,Schalke 04,3–1,M'Gladbach,,,Deniz Aytekin,/en/matches/944e35b7/Schalke-04-Monchengladbach-April-17-2010-Bundesliga,,944e35b7
31,Sat,2010-04-17,,Stuttgart,2–1,Leverkusen,,,Manuel Gräfe,/en/matches/ec2db73e/Stuttgart-Bayer-Leverkusen-April-17-2010-Bundesliga,,ec2db73e
31,Sat,2010-04-17,,Wolfsburg,2–4,Werder Bremen,,,Jochen Drees,/en/matches/121f02fd/Wolfsburg-Werder-Bremen-April-17-2010-Bundesliga,,121f02fd
31,Sun,2010-04-18,,Dortmund,1–1,Hoffenheim,,,Wolfgang Stark,/en/matches/397e84d0/Dortmund-Hoffenheim-April-18-2010-Bundesliga,,397e84d0
31,Sun,2010-04-18,,Eint Frankfurt,2–2,Hertha BSC,,,Felix Brych,/en/matches/21de41a0/Eintracht-Frankfurt-Hertha-BSC-April-18-2010-Bundesliga,,21de41a0
32,Fri,2010-04-23,,Bochum,0–2,Stuttgart,,,Peter Gagelmann,/en/matches/7e525a7a/Bochum-Stuttgart-April-23-2010-Bundesliga,,7e525a7a
32,Sat,2010-04-24,,Hertha BSC,0–1,Schalke 04,,,Jochen Drees,/en/matches/5d3bc134/Hertha-BSC-Schalke-04-April-24-2010-Bundesliga,,5d3bc134
32,Sat,2010-04-24,,Leverkusen,3–0,Hannover 96,,,Thorsten Kinhöfer,/en/matches/048d222e/Bayer-Leverkusen-Hannover-96-April-24-2010-Bundesliga,,048d222e
32,Sat,2010-04-24,,M'Gladbach,1–1,Bayern Munich,,,Michael Weiner,/en/matches/bb7a85c3/Monchengladbach-Bayern-Munich-April-24-2010-Bundesliga,,bb7a85c3
32,Sat,2010-04-24,,Mainz 05,3–3,Eint Frankfurt,,,Florian Meyer,/en/matches/a2a89ccf/Mainz-05-Eintracht-Frankfurt-April-24-2010-Bundesliga,,a2a89ccf
32,Sat,2010-04-24,,Nürnberg,2–3,Dortmund,,,Knut Kircher,/en/matches/4871c8b1/Nurnberg-Dortmund-April-24-2010-Bundesliga,,4871c8b1
32,Sat,2010-04-24,,Werder Bremen,1–0,Köln,,,Guido Winkmann,/en/matches/646d1f90/Werder-Bremen-Koln-April-24-2010-Bundesliga,,646d1f90
32,Sun,2010-04-25,,Freiburg,1–0,Wolfsburg,,,Marco Fritz,/en/matches/a4054698/Freiburg-Wolfsburg-April-25-2010-Bundesliga,,a4054698
32,Sun,2010-04-25,,Hoffenheim,5–1,Hamburger SV,,,Manuel Gräfe,/en/matches/19f78479/Hoffenheim-Hamburger-SV-April-25-2010-Bundesliga,,19f78479
33,Sat,2010-05-01,,Bayern Munich,3–1,Bochum,,,Markus Schmidt,/en/matches/0308d28c/Bayern-Munich-Bochum-May-1-2010-Bundesliga,,0308d28c
33,Sat,2010-05-01,,Dortmund,1–1,Wolfsburg,,,Felix Brych,/en/matches/fe822c10/Dortmund-Wolfsburg-May-1-2010-Bundesliga,,fe822c10
33,Sat,2010-05-01,,Eint Frankfurt,1–2,Hoffenheim,,,Deniz Aytekin,/en/matches/2a8c89eb/Eintracht-Frankfurt-Hoffenheim-May-1-2010-Bundesliga,,2a8c89eb
33,Sat,2010-05-01,,Hamburger SV,4–0,Nürnberg,,,Thorsten Kinhöfer,/en/matches/2f319985/Hamburger-SV-Nurnberg-May-1-2010-Bundesliga,,2f319985
33,Sat,2010-05-01,,Hannover 96,6–1,M'Gladbach,,,Wolfgang Stark,/en/matches/cd912413/Hannover-96-Monchengladbach-May-1-2010-Bundesliga,,cd912413
33,Sat,2010-05-01,,Köln,2–2,Freiburg,,,Markus Wingenbach,/en/matches/58b65230/Koln-Freiburg-May-1-2010-Bundesliga,,58b65230
33,Sat,2010-05-01,,Leverkusen,1–1,Hertha BSC,,,Peter Sippel,/en/matches/a1e5497c/Bayer-Leverkusen-Hertha-BSC-May-1-2010-Bundesliga,,a1e5497c
33,Sat,2010-05-01,,Schalke 04,0–2,Werder Bremen,,,Knut Kircher,/en/matches/6eca6c3f/Schalke-04-Werder-Bremen-May-1-2010-Bundesliga,,6eca6c3f
33,Sat,2010-05-01,,Stuttgart,2–2,Mainz 05,,,Felix Zwayer,/en/matches/0a137056/Stuttgart-Mainz-05-May-1-2010-Bundesliga,,0a137056
34,Sat,2010-05-08,,Bochum,0–3,Hannover 96,,,Manuel Gräfe,/en/matches/d184dd0b/Bochum-Hannover-96-May-8-2010-Bundesliga,,d184dd0b
34,Sat,2010-05-08,,Freiburg,3–1,Dortmund,,,Günter Perl,/en/matches/277df253/Freiburg-Dortmund-May-8-2010-Bundesliga,,277df253
34,Sat,2010-05-08,,Hertha BSC,1–3,Bayern Munich,,,Florian Meyer,/en/matches/5a45de4e/Hertha-BSC-Bayern-Munich-May-8-2010-Bundesliga,,5a45de4e
34,Sat,2010-05-08,,Hoffenheim,1–1,Stuttgart,,,Jochen Drees,/en/matches/3148aa90/Hoffenheim-Stuttgart-May-8-2010-Bundesliga,,3148aa90
34,Sat,2010-05-08,,M'Gladbach,1–1,Leverkusen,,,Lutz Wagner,/en/matches/fd9dc0bb/Monchengladbach-Bayer-Leverkusen-May-8-2010-Bundesliga,,fd9dc0bb
34,Sat,2010-05-08,,Mainz 05,0–0,Schalke 04,,,Babak Rafati,/en/matches/59646f17/Mainz-05-Schalke-04-May-8-2010-Bundesliga,,59646f17
34,Sat,2010-05-08,,Nürnberg,1–0,Köln,,,Peter Gagelmann,/en/matches/be3f274d/Nurnberg-Koln-May-8-2010-Bundesliga,,be3f274d
34,Sat,2010-05-08,,Werder Bremen,1–1,Hamburger SV,,,Michael Weiner,/en/matches/742bcc39/Werder-Bremen-Hamburger-SV-May-8-2010-Bundesliga,,742bcc39
34,Sat,2010-05-08,,Wolfsburg,3–1,Eint Frankfurt,,,Guido Winkmann,/en/matches/70e84877/Wolfsburg-Eintracht-Frankfurt-May-8-2010-Bundesliga,,70e84877
